íù	1
vù	1
ëf	1
ëw	1
g평	1
평양	1
양m	1
íβ	1
íα	1
sê	1
îk	1
華民	1
民國	1
國z	1
åá	1
新加	1
加坡	1
坡共	1
国t	1
tச	1
சங	1
கப	1
பப	1
பர	1
ரக	1
tภ	1
ภเ	1
เก	1
กต	1
ตf	1
t南	1
南沙	1
沙群	1
群島	1
島f	1
uầ	1
đả	1
ảo	1
rő	1
őo	1
lő	1
őa	1
o日	1
日本	1
本語	1
語á	1
nレ	1
レス	1
i漢	1
字o	1
aひ	1
ひら	1
らが	1
がな	1
なo	1
aカ	1
カタ	1
タカ	1
カナ	1
ナn	1
字t	1
ςj	1
чр	1
вp	1
тп	1
pʲ	1
ɪt	1
nʲ	1
cộ	1
ãh	1
hộ	1
hủ	1
ủn	1
hĩ	1
ĩa	1
eī	1
ōṗ	1
ṗṗ	1
ṗy	1
fē	1
dē	1
īp	1
nφ	1
φk	1
ίω	1
σω	1
νá	1
uκ	1
ίl	1
θά	1
άz	1
sζ	1
ύθ	1
كو	1
وي	1
تe	1
ōg	1
ʿi	1
āq	1
êi	1
بغ	1
غد	1
aع	1
يʿ	1
汉语	1
语漢	1
漢語	1
語h	1
yǔ	1
ǔ中	1
中文	1
文e	1
wé	1
gφ	1
tע	1
rש	1
שm	1
nו	1
וv	1
bâ	1
ρf	1
ļe	1
jò	1
dу	1
кз	1
лj	1
př	1
oď	1
ďj	1
ць	1
кr	1
京e	1
a大	1
大阪	1
阪e	1
l広	1
広島	1
島e	1
hû	1
ûí	1
t广	1
y中	1
中山	1
山大	1
y暨	1
暨南	1
南大	1
南理	1
理工	1
工大	1
南师	1
范大	1
南农	1
y南	1
南方	1
方医	1
医科	1
科大	1
东外	1
外语	1
语外	1
外贸	1
贸大	1
东工	1
工业	1
东药	1
药学	1
东商	1
商学	1
州中	1
中医	1
医药	1
药大	1
州大	1
州美	1
美术	1
术学	1
院x	1
c星	1
星海	1
海音	1
音乐	1
乐学	1
东技	1
技术	1
术师	1
范学	1
州体	1
体育	1
育学	1
州医	1
医学	1
院z	1
g仲	1
仲恺	1
恺农	1
业工	1
工程	1
程学	1
东金	1
金融	1
融学	1
东省	1
省科	1
科技	1
技干	1
干部	1
部学	1
院k	1
t서	1
서울	1
울h	1
l首	1
首爾	1
爾首	1
首尔	1
尔e	1
í과	1
과다	1
다대	1
출자	1
자대	1
출가	1
가능	1
능한	1
한곳	1
곳s	1
동대	1
구東	1
東大	1
區d	1
동작	1
작구	1
구銅	1
銅雀	1
雀區	1
u은	1
은평	1
평구	1
구恩	1
恩平	1
平區	1
강북	1
江北	1
강동	1
江東	1
강남	1
남구	1
江南	1
南區	1
강서	1
서구	1
江西	1
西區	1
u금	1
금천	1
구衿	1
衿川	1
u구	1
구로	1
구九	1
九老	1
老區	1
u관	1
관악	1
악구	1
구冠	1
冠岳	1
岳區	1
u광	1
광진	1
진구	1
구廣	1
廣津	1
津區	1
u종	1
종로	1
구鍾	1
鍾路	1
路區	1
중구	1
中區	1
중랑	1
랑구	1
中浪	1
浪區	1
區m	1
u마	1
마포	1
구麻	1
麻浦	1
區n	1
u노	1
노원	1
원구	1
구蘆	1
蘆原	1
原區	1
서초	1
초구	1
구瑞	1
瑞草	1
草區	1
서대	1
구西	1
西大	1
성북	1
城北	1
성동	1
城東	1
u송	1
송파	1
파구	1
구松	1
松坡	1
坡區	1
u양	1
양천	1
구陽	1
陽川	1
u영	1
영등	1
등포	1
구永	1
永登	1
登浦	1
u용	1
용산	1
산구	1
구龍	1
龍山	1
山區	1
區k	1
eع	1
عي	1
לח	1
חם	1
تل	1
لح	1
مl	1
åó	1
תה	1
מק	1
קד	1
דש	1
שu	1
mδ	1
ςd	1
nσ	1
ḥt	1
mἰ	1
ἰχ	1
χθ	1
מש	1
שה	1
הl	1
mω	1
ωϋ	1
ϋσ	1
σῆ	1
ῆς	1
sē	1
sμ	1
ωυ	1
σή	1
mי	1
וה	1
הj	1
t九	1
九州	1
ūe	1
סף	1
ףm	1
וח	1
נן	1
ןה	1
מט	1
טב	1
לu	1
tג	1
גב	1
יא	1
לg	1
βρ	1
ιή	1
λe	1
iē	1
ìb	1
vτ	1
ίχ	1
ϊν	1
νw	1
eľ	1
ýž	1
už	1
ťa	1
ťb	1
tパ	1
パフ	1
フュ	1
m香	1
香s	1
aぱ	1
ぱふ	1
ふゅ	1
ゅー	1
ーむ	1
むá	1
ūc	1
ūv	1
eパ	1
イル	1
ルl	1
lリ	1
リニ	1
アモ	1
モー	1
ーガ	1
ルc	1
yコ	1
シテ	1
ティ	1
ィe	1
dエ	1
エレ	1
ロワ	1
ワー	1
ルド	1
ドi	1
u引	1
引力	1
力g	1
tモ	1
モノ	1
ノク	1
ムエ	1
エフ	1
トv	1
pビ	1
ビタ	1
タミ	1
ミン	1
プs	1
sス	1
スウ	1
ウィ	1
トド	1
ドー	1
ーナ	1
ナッ	1
ツf	1
nフ	1
ファ	1
ァン	1
ンデ	1
デー	1
ンc	1
gコ	1
ドラ	1
イビ	1
ビン	1
グp	1
t秦	1
秦始	1
始皇	1
皇p	1
hǐ	1
ǐh	1
t大	1
大本	1
本彩	1
彩乃	1
乃ō	1
iの	1
のっ	1
っち	1
ちe	1
וש	1
םe	1
قد	1
دس	1
سe	1
t黄	1
黄現	1
現璠	1
璠黄	1
黄现	1
现璠	1
璠n	1
n中	1
国网	1
网á	1
n人	1
民网	1
网中	1
国政	1
政府	1
府新	1
新闻	1
闻k	1
t央	1
央视	1
视网	1
网z	1
לו	1
ום	1
םf	1
اf	1
dş	1
íş	1
rş	1
âm	1
eト	1
グル	1
dワ	1
コú	1
o願	1
願い	1
いú	1
iワ	1
コe	1
tù	1
ìf	1
t孔	1
a孔	1
孔夫	1
夫子	1
fū	1
ūz	1
l孔	1
ǐf	1
ìd	1
לa	1
tف	1
فل	1
طي	1
cþ	1
þy	1
þd	1
jþ	1
tط	1
mポ	1
ポリ	1
リリ	1
リズ	1
ズム	1
oチ	1
チョ	1
ョコ	1
イト	1
トデ	1
コm	1
iマ	1
マカ	1
カロ	1
ロニ	1
ニc	1
lセ	1
セラ	1
ラミ	1
クガ	1
ルt	1
tシ	1
トシ	1
t樫	1
樫野	1
野有	1
有香	1
香y	1
aか	1
かし	1
しゆ	1
ゆか	1
かe	1
mв	1
ік	1
ій	1
ющ	1
оu	1
yč	1
čj	1
νὴ	1
ὴδ	1
מג	1
גי	1
לת	1
תר	1
תb	1
m株	1
株式	1
式会	1
会社	1
社徳	1
徳間	1
間書	1
書店	1
店k	1
西脇	1
脇綾	1
綾香	1
香n	1
nあ	1
あち	1
ちゃ	1
ゃん	1
んe	1
aس	1
اs	1
āa	1
نl	1
لأ	1
دن	1
ʾu	1
ון	1
رة	1
لن	1
سj	1
וד	1
הy	1
yə	1
əh	1
tι	1
ני	1
mש	1
שמ	1
tצ	1
צד	1
דו	1
וק	1
קי	1
םt	1
tر	1
رو	1
وح	1
هم	1
خم	1
یr	1
ḥo	1
ید	1
دع	1
نه	1
یa	1
əl	1
tت	1
نt	1
نژ	1
ژا	1
دm	1
iर	1
मन	1
नर	1
यण	1
णf	1
ết	1
nộ	1
čp	1
gč	1
tć	1
ćć	1
gć	1
đđ	1
gđ	1
tž	1
uả	1
ản	1
tἔ	1
ἔφ	1
lɪ	1
ŋɡ	1
ɡʷ	1
ʷa	1
āē	1
ēī	1
īō	1
ōū	1
õː	1
rũ	1
ũː	1
aē	1
ɛj	1
jʊ	1
ūb	1
cı	1
çm	1
mı	1
eđ	1
tร	1
รา	1
าช	1
ชอ	1
อา	1
าณ	1
ณา	1
าจ	1
จก	1
รไ	1
ไท	1
ทย	1
eʻ	1
ßh	1
tս	1
սո	1
ու	1
ւր	1
րբ	1
բբ	1
բա	1
րս	1
սե	1
եղ	1
ղs	1
ςβ	1
èj	1
uà	1
mا	1
عد	1
lհ	1
հա	1
այ	1
յա	1
ստ	1
տա	1
ան	1
նh	1
iগ	1
গণ	1
ণপ	1
পর	1
রজ	1
জত	1
তন	1
নত	1
তর	1
রব	1
বল	1
লদ	1
দশ	1
শe	1
mꭶ	1
ꭶꮼ	1
ꮼꮒ	1
ꮒꭿ	1
ꭿꮝ	1
ꮝꮧ	1
ꮧe	1
ếc	1
hơ	1
ơe	1
сe	1
uا	1
مہ	1
ہو	1
یۂ	1
ۂپ	1
كس	1
نv	1
tශ	1
ශර	1
රල	1
ලක	1
කප	1
පර	1
ජත	1
තන	1
නත	1
තර	1
රක	1
කස	1
සම	1
මජ	1
ජව	1
වද	1
දජ	1
ජන	1
නර	1
ජය	1
යt	1
tஇ	1
இல	1
லங	1
கஜ	1
ஜன	1
னந	1
நய	1
யக	1
கச	1
சம	1
மத	1
தத	1
தவ	1
வக	1
оҷ	1
ҷи	1
tס	1
ספ	1
פר	1
הf	1
tᐃ	1
ᐃᖃ	1
ᖃᓗ	1
ᓗᐃ	1
ᐃᑦ	1
ᑦe	1
חו	1
וa	1
يح	1
tབ	1
བད	1
དk	1
西藏	1
藏e	1
tค	1
คา	1
าบ	1
บส	1
สม	1
มท	1
ทร	1
รม	1
มล	1
ลา	1
าย	1
i中	1
華人	1
和國	1
國香	1
香港	1
港特	1
特別	1
別行	1
行政	1
政區	1
ït	1
ةت	1
تش	1
üj	1
tक	1
कश	1
शर	1
रe	1
υj	1
nʻ	1
ođ	1
đf	1
đp	1
jà	1
תו	1
ור	1
הe	1
мr	1
tδ	1
dν	1
ίn	1
μό	1
ςn	1
ότ	1
οα	1
οn	1
oν	1
ήα	1
tρ	1
ầu	1
uđ	1
lạ	1
ạt	1
jי	1
שy	1
אי	1
שi	1
gɔ	1
ɪí	1
hɡ	1
ɡa	1
ɪv	1
vʲ	1
ʲg	1
gə	1
iə	1
hˈ	1
gʲ	1
ˈu	1
lə	1
əu	1
mʲ	1
ʲi	1
ðʲ	1
ʲe	1
ːð	1
در	1
رض	1
ضا	1
اپ	1
په	1
هل	1
لو	1
یm	1
oḥ	1
rˠ	1
ˠɔ	1
ощ	1
вj	1
nс	1
вя	1
яц	1
aм	1
яу	1
еj	1
еа	1
кj	1
êr	1
eż	1
ża	1
mد	1
إم	1
ات	1
تح	1
حد	1
יב	1
יפ	1
פו	1
וt	1
êe	1
ćá	1
аv	1
rм	1
яs	1
nж	1
ðа	1
дс	1
сэ	1
эр	1
сf	1
hм	1
іц	1
іх	1
чv	1
ні	1
іж	1
ьб	1
ыy	1
мл	1
ым	1
уз	1
зы	1
ык	1
mр	1
l카	1
카라	1
라e	1
박규	1
규리	1
리f	1
한승	1
승연	1
연f	1
l구	1
구하	1
하라	1
라f	1
l정	1
정니	1
니콜	1
콜정	1
정용	1
용주	1
주f	1
l강	1
강지	1
지영	1
영f	1
l김	1
김성	1
성희	1
희f	1
t한	1
한국	1
국어	1
어조	1
조선	1
선말	1
말e	1
字b	1
글e	1
s한	1
한h	1
vㅎ	1
ㅎh	1
hㅏ	1
ㅏa	1
gㄴ	1
ㄴn	1
g글	1
글g	1
vㄱ	1
ㄱg	1
gㅡ	1
ㅡu	1
gㄹ	1
ㄹl	1
y한	1
글h	1
m훈	1
훈민	1
민정	1
정음	1
음r	1
字v	1
a한	1
한자	1
자e	1
m漢	1
字h	1
dθ	1
δώ	1
ώt	1
ωε	1
ἰδ	1
ῖν	1
eî	1
ðέ	1
έχ	1
χω	1
ωé	1
ðν	1
αn	1
gα	1
ðé	1
zã	1
êh	1
мч	1
ша	1
уt	1
íà	1
óđ	1
gŵ	1
ŵy	1
rя	1
йх	1
ху	1
нi	1
nн	1
nв	1
вп	1
лa	1
tт	1
лж	1
мб	1
ьy	1
кх	1
яy	1
uя	1
бя	1
ню	1
юi	1
vэ	1
эт	1
ыл	1
ьi	1
oн	1
оi	1
aв	1
аw	1
àb	1
ìk	1
tг	1
пj	1
mὁ	1
ὁλ	1
uë	1
vã	1
fª	1
ªn	1
ôu	1
nâ	1
êo	1
pî	1
sδ	1
aά	1
άl	1
έφ	1
iκ	1
τύ	1
uψ	1
ψα	1
ρρ	1
υβ	1
βά	1
ίf	1
sφ	1
ηd	1
άο	1
uα	1
ةق	1
قط	1
طر	1
iت	1
تم	1
مب	1
نح	1
نخ	1
يف	1
فة	1
ةآ	1
آل	1
لث	1
ثا	1
يh	1
lύ	1
rσ	1
tό	1
ςά	1
θω	1
ηλ	1
έδ	1
ιi	1
ðι	1
ιβ	1
νი	1
ივ	1
თა	1
ამ	1
მო	1
ონ	1
ნა	1
ას	1
სტ	1
ტე	1
რი	1
იi	1
ðχ	1
υc	1
uх	1
рs	1
τλ	1
ιp	1
υz	1
yζ	1
ωγ	1
υз	1
фb	1
ðφ	1
οθ	1
υs	1
ίμ	1
αx	1
ðο	1
υv	1
εή	1
nп	1
aρ	1
νr	1
ςλ	1
lν	1
iދ	1
ދވ	1
ވހ	1
އޖ	1
ޖގ	1
ގޖ	1
ޖމ	1
މހ	1
އޔ	1
ޔe	1
tο	1
ωθ	1
τώ	1
γπ	1
υθ	1
ρβ	1
aο	1
σθ	1
хе	1
सद	1
दध	1
धर	1
रथ	1
थग	1
गत	1
तम	1
मs	1
uâ	1
gレ	1
ーザ	1
ービ	1
ビー	1
ムa	1
xナ	1
ナチ	1
チュ	1
ュラ	1
ラル	1
ルに	1
に恋	1
恋し	1
して	1
てú	1
r時	1
時の	1
の針	1
針ú	1
lね	1
ねえ	1
えú	1
y微	1
微か	1
なカ	1
カオ	1
リú	1
e心	1
のス	1
スポ	1
ポー	1
ーツ	1
ツú	1
l不	1
不自	1
自然	1
然な	1
なガ	1
スパ	1
パイ	1
スú	1
lλ	1
σβ	1
μυ	1
λή	1
ηm	1
iʃ	1
ʃe	1
ˈn	1
ːd	1
ħr	1
uġ	1
ġs	1
חז	1
זק	1
לv	1
ýø	1
žf	1
кђ	1
ђо	1
mž	1
íč	1
ρζ	1
lέ	1
tλ	1
oş	1
tព	1
ពរ	1
ររ	1
រជ	1
ជណ	1
ណច	1
ចក	1
ករ	1
រក	1
កម	1
មព	1
ពជ	1
ជe	1
ίρ	1
υo	1
σύ	1
ύμ	1
ύβ	1
εὔ	1
ὔβ	1
eğ	1
τθ	1
άf	1
gù	1
ùí	1
ðà	1
rθ	1
δέ	1
ρφ	1
αζ	1
εε	1
ίς	1
εa	1
t都	1
都t	1
s道	1
道d	1
r府	1
府f	1
m県	1
n都	1
都道	1
道府	1
府県	1
t本	1
州本	1
州s	1
eʝ	1
ʝi	1
aθ	1
tτ	1
jō	1
ìg	1
ěd	1
üş	1
ßa	1
ßg	1
aʁ	1
ʁa	1
ɛʁ	1
ʁn	1
nɑ	1
ɑʁ	1
ʁt	1
ïs	1
pâ	1
īअ	1
अश	1
शक	1
कi	1
ḥi	1
mθ	1
εό	1
gλ	1
нu	1
vв	1
lأ	1
بج	1
جد	1
ةع	1
اæ	1
fب	1
aت	1
تt	1
aث	1
ثþ	1
rج	1
جġ	1
ġī	1
mǧ	1
ǧī	1
mح	1
حḥ	1
aخ	1
خk	1
aد	1
دd	1
lذ	1
ذð	1
sر	1
رr	1
āز	1
زz	1
yس	1
سs	1
nش	1
شs	1
nص	1
صṣ	1
ṣā	1
dض	1
ضḍ	1
ḍā	1
dط	1
طṭ	1
āظ	1
ظẓ	1
ẓā	1
āع	1
عʿ	1
nʔ	1
ʔˤ	1
ˤa	1
nغ	1
غg	1
nف	1
فf	1
aق	1
قq	1
fك	1
كk	1
fل	1
لl	1
mم	1
مm	1
mن	1
نn	1
nه	1
هh	1
aو	1
وw	1
wي	1
يj	1
l漢	1
字e	1
汉字	1
字p	1
zì	1
κι	1
oä	1
新疆	1
疆维	1
维吾	1
吾尔	1
尔自	1
自治	1
治区	1
区e	1
t内	1
内蒙	1
蒙古	1
古e	1
ëb	1
zx	1
rὅ	1
ὅμ	1
nτ	1
υφ	1
φλ	1
λὸ	1
ὸς	1
ςἀ	1
οἰ	1
ἰκ	1
ῖδ	1
δὲ	1
ὲχ	1
ίῳ	1
ῳἔ	1
ἔν	1
σῃ	1
ῃe	1
īa	1
سp	1
سa	1
ız	1
bû	1
ûn	1
خط	1
بf	1
ūq	1
àq	1
èb	1
mč	1
vþ	1
eõ	1
eô	1
θλ	1
ήέ	1
tη	1
φή	1
ήs	1
ßu	1
äy	1
шв	1
iი	1
იო	1
ოს	1
სე	1
ბჯ	1
ჯუ	1
უღ	1
ღა	1
აშ	1
შვ	1
ვი	1
ილ	1
ლი	1
იá	1
tも	1
もも	1
もい	1
いろ	1
ろク	1
a弓	1
弓川	1
川留	1
留奈	1
i高	1
高井	1
井つ	1
つき	1
き奈	1
ūw	1
a和	1
和川	1
川未	1
未優	1
優f	1
a伊	1
伊倉	1
倉愛	1
愛美	1
美f	1
o藤	1
藤白	1
白す	1
すみ	1
みれ	1
れf	1
a柏	1
柏幸	1
幸奈	1
くぜ	1
ぜっ	1
っ怪	1
怪盗	1
盗少	1
少女	1
女s	1
tグ	1
イテ	1
テス	1
トソ	1
グス	1
ス完	1
完全	1
全盤	1
盤í	1
ςδ	1
nά	1
mι	1
αw	1
sν	1
éâ	1
s娜	1
娜娜	1
娜穆	1
穆斯	1
斯库	1
库莉	1
莉精	1
精选	1
选a	1
sλ	1
uχ	1
iξ	1
γη	1
υi	1
ηζ	1
ωή	1
υς	1
ίλ	1
αr	1
μφ	1
φύ	1
ηε	1
ιζ	1
aχ	1
εα	1
όβ	1
ύτ	1
ηπ	1
ιk	1
χρ	1
ήη	1
έω	1
ύi	1
ήl	1
iε	1
εϊ	1
ϊt	1
δό	1
οe	1
eε	1
υg	1
χν	1
ώς	1
iψ	1
ψί	1
ίθ	1
υέ	1
ςc	1
eκ	1
uω	1
υο	1
oα	1
όγ	1
οv	1
iβ	1
βύ	1
ωα	1
eσ	1
νλ	1
όa	1
sω	1
οη	1
ώδ	1
ύα	1
ιέ	1
οΐ	1
ΐζ	1
οi	1
mρ	1
ύh	1
ιρ	1
ιa	1
μν	1
λκ	1
κώ	1
νa	1
孫逸	1
逸仙	1
仙k	1
孫文	1
文n	1
mس	1
نى	1
ىa	1
dî	1
yû	1
ûb	1
bî	1
bص	1
صل	1
سف	1
اي	1
وب	1
بs	1
lп	1
иp	1
אa	1
اt	1
δí	1
tロ	1
字r	1
ɛk	1
kɛ	1
ɛd	1
rɪ	1
ɪʊ	1
γg	1
aƿ	1
ƿw	1
m松	1
松尾	1
尾芭	1
芭蕉	1
蕉m	1
jф	1
рм	1
rб	1
kу	1
иж	1
еu	1
eз	1
мё	1
ёр	1
аz	1
еp	1
fи	1
кi	1
nи	1
тi	1
кp	1
rд	1
гс	1
оэ	1
эм	1
нg	1
nх	1
яй	1
дц	1
зв	1
йe	1
gд	1
дя	1
дю	1
юш	1
нo	1
нч	1
оо	1
oз	1
зп	1
дп	1
яz	1
еч	1
уж	1
жv	1
mа	1
aр	1
кg	1
хч	1
фо	1
нt	1
yц	1
ыg	1
фн	1
нp	1
eд	1
еm	1
nе	1
вг	1
нn	1
vб	1
сг	1
вn	1
ьm	1
иn	1
rс	1
йр	1
ьn	1
яч	1
мы	1
ыf	1
oа	1
пп	1
оp	1
lв	1
ыс	1
лm	1
lм	1
ьg	1
kг	1
вщ	1
щи	1
lс	1
см	1
ьb	1
aб	1
ыш	1
шн	1
аp	1
aи	1
aе	1
иy	1
rи	1
яс	1
рю	1
юх	1
сц	1
зр	1
нs	1
jд	1
йó	1
тн	1
лд	1
eс	1
хs	1
hз	1
шо	1
кz	1
kс	1
zī	1
īخ	1
خو	1
اج	1
جه	1
هش	1
شم	1
مس	1
نم	1
دح	1
فظ	1
ظش	1
شی	1
یر	1
از	1
زی	1
یf	1
âf	1
īक	1
कल	1
लद	1
सv	1
sа	1
ех	1
óż	1
tش	1
اه	1
هk	1
âz	1
הם	1
aḇ	1
ḇr	1
eê	1
áǎ	1
ǎĉ	1
ĉď	1
ďē	1
ēģ	1
ģì	1
áä	1
ďd	1
lĺ	1
ĺľ	1
ľm	1
óô	1
rŕ	1
ŕs	1
źs	1
řp	1
eź	1
źb	1
ją	1
åú	1
èf	1
uò	1
üf	1
rβ	1
βm	1
γr	1
δm	1
nε	1
εr	1
łe	1
ùm	1
ùe	1
هپ	1
پو	1
رک	1
مb	1
łg	1
аҧ	1
ҧс	1
ыa	1
aṗ	1
ṗs	1
lა	1
აფ	1
ფხ	1
ხა	1
აზ	1
ზე	1
ეთ	1
თი	1
იa	1
бх	1
яa	1
ãb	1
lã	1
gﬁ	1
mﬁ	1
a神	1
神田	1
未子	1
a倖	1
倖田	1
未k	1
чб	1
мс	1
пі	1
дt	1
ôd	1
jô	1
oª	1
ªf	1
rª	1
ªw	1
oº	1
cì	1
ìl	1
юл	1
яв	1
ош	1
оh	1
oî	1
ãu	1
uک	1
اچ	1
چي	1
όχ	1
كي	1
nṭ	1
yä	1
iܐ	1
ܐܢ	1
ܢܛ	1
ܛܝ	1
ܝܘ	1
ܘܟ	1
ܟܝ	1
ܐe	1
l성	1
성재	1
재기	1
기f	1
e남	1
남성	1
성연	1
연대	1
대o	1
jб	1
박근	1
근혜	1
혜h	1
a朴	1
朴槿	1
槿惠	1
惠f	1
ãt	1
ãm	1
ō佐	1
佐藤	1
藤e	1
âi	1
kˈ	1
vɪ	1
hʊ	1
ʊk	1
eǀ	1
ǀa	1
iǁ	1
ǁg	1
t葛	1
葛飾	1
飾北	1
北斎	1
斎k	1
ėf	1
nų	1
ųk	1
ėa	1
čø	1
t司	1
司馬	1
馬遷	1
遷p	1
mǎ	1
ǎq	1
r太	1
太史	1
史公	1
公t	1
πφ	1
ώl	1
tἤ	1
ἤρ	1
rǁ	1
mǂ	1
ǂn	1
uǂ	1
ǂg	1
ةج	1
جي	1
وت	1
زر	1
قم	1
ηá	1
ύῥ	1
ῥρ	1
кы	1
гы	1
ыз	1
ės	1
ėi	1
eч	1
рл	1
éø	1
bę	1
ęg	1
oö	1
hח	1
נה	1
הḥ	1
żt	1
rƶ	1
ƶƶ	1
ƶb	1
nż	1
âe	1
çç	1
tʃ	1
ʃt	1
rч	1
чď	1
mď	1
rď	1
tζ	1
ςz	1
lγ	1
εθ	1
θν	1
ήε	1
òi	1
cè	1
mν	1
νέ	1
nț	1
șo	1
aț	1
яr	1
mê	1
ìá	1
mì	1
lº	1
mצ	1
αῦ	1
ῦλ	1
ρσ	1
שא	1
ול	1
aב	1
תצ	1
הí	1
ļš	1
šá	1
œp	1
tᓄ	1
ᓄᓇ	1
ᓇᕗ	1
ᕗᑦ	1
ᑦo	1
qá	1
cđ	1
ưk	1
ưm	1
pắ	1
ră	1
ăk	1
ồh	1
lđ	1
wæ	1
tق	1
قس	1
طن	1
طی	1
ةk	1
yé	1
mε	1
ἰς	1
τὴ	1
ὴν	1
νπ	1
t红	1
梦p	1
m石	1
石头	1
头记	1
记s	1
u賈	1
賈寶	1
寶玉	1
玉贾	1
贾宝	1
宝玉	1
玉s	1
u林	1
林黛	1
黛玉	1
玉b	1
i薛	1
薛寶	1
寶釵	1
釵薛	1
薛宝	1
宝钗	1
钗b	1
àc	1
bč	1
mě	1
ëi	1
bċ	1
ċċ	1
ċd	1
ġġ	1
ġg	1
ħg	1
ħh	1
hħ	1
ħħ	1
ħi	1
xż	1
żz	1
mὀ	1
ὀξ	1
ξύ	1
iδ	1
tܐ	1
ܐܪ	1
ܪܡ	1
ܡܝ	1
ܐa	1
πu	1
aἅ	1
ἅπ	1
ξλ	1
όμ	1
νi	1
ôl	1
êé	1
ãi	1
öþ	1
נד	1
דב	1
בג	1
גד	1
דג	1
גf	1
tì	1
eл	1
kî	1
mк	1
оá	1
gχ	1
οá	1
oμ	1
μí	1
λí	1
γí	1
μg	1
kë	1
fš	1
ől	1
ćž	1
mą	1
ɛə	1
hɑ	1
ɑr	1
cö	1
úq	1
oû	1
ût	1
mś	1
pł	1
zł	1
uș	1
éy	1
ńd	1
hô	1
íî	1
ïh	1
δe	1
毛澤	1
澤東	1
東e	1
毛泽	1
泽东	1
东p	1
íσ	1
t长	1
长江	1
江c	1
gō	1
kˤ	1
ˤo	1
oŋ	1
ŋá	1
g瀘	1
瀘江	1
江f	1
oد	1
يi	1
ιl	1
κl	1
κe	1
ǫa	1
ēh	1
wē	1
ēw	1
iह	1
हन	1
सत	1
तन	1
नہ	1
ہن	1
ند	1
eद	1
दल	1
लल	1
लਦ	1
ਦਲ	1
ਲo	1
νᾶ	1
ᾶe	1
aἀ	1
μe	1
ßd	1
jа	1
йá	1
iв	1
кн	1
зь	1
ьв	1
ея	1
иh	1
fâ	1
ἀρ	1
μή	1
ήδ	1
gˈ	1
bɔ	1
ːx	1
tক	1
কল	1
লক	1
কত	1
তf	1
وز	1
زه	1
هه	1
نر	1
ره	1
مع	1
عا	1
õo	1
yї	1
їv	1
aℕ	1
ℕa	1
чз	1
нb	1
íķ	1
ķe	1
ôo	1
cò	1
iب	1
بش	1
رم	1
ةb	1
nр	1
фу	1
ою	1
юз	1
зc	1
ăr	1
ćz	1
çs	1
šh	1
ář	1
řl	1
ćt	1
șs	1
iț	1
ță	1
că	1
ăg	1
ăm	1
tă	1
ią	1
ąz	1
ôe	1
lо	1
тк	1
ьм	1
уj	1
yễ	1
ễn	1
gọ	1
ọc	1
hł	1
ğv	1
ňv	1
πp	1
ɹe	1
tɪ	1
ɪp	1
iˈ	1
ɹp	1
ɹv	1
πo	1
πó	1
kπ	1
πa	1
u州	1
州í	1
t𝛑	1
𝛑r	1
ð𝛑	1
𝛑f	1
g菜	1
菜公	1
公坑	1
坑山	1
山í	1
i徳	1
徳川	1
川家	1
家茂	1
茂f	1
kô	1
ôb	1
nî	1
îm	1
ýw	1
şú	1
şm	1
şl	1
чм	1
tш	1
ши	1
uê	1
åö	1
m九	1
九省	1
省通	1
通衢	1
衢j	1
iǔ	1
ǔs	1
hě	1
qú	1
r黄	1
黄鹤	1
鹤楼	1
楼b	1
tก	1
พฯ	1
ฯก	1
พม	1
มห	1
หา	1
าน	1
นค	1
คร	1
รฯ	1
ฯe	1
l워	1
워너	1
너원	1
원e	1
ув	1
зу	1
яя	1
аж	1
уn	1
оф	1
зг	1
аa	1
u孫	1
孫子	1
ǐv	1
u吳	1
吳h	1
t兵	1
兵法	1
法p	1
fǎ	1
ǎv	1
rо	1
гл	1
лц	1
еж	1
мц	1
еш	1
шт	1
еј	1
nд	1
عe	1
عb	1
ʻe	1
عo	1
aê	1
bã	1
ãd	1
يز	1
يz	1
дъ	1
ък	1
eĭ	1
ĭz	1
dŭ	1
ŭk	1
tν	1
ζη	1
κn	1
tד	1
יז	1
זי	1
קd	1
tデ	1
デイ	1
イジ	1
ダッ	1
クd	1
t데	1
데이	1
이지	1
지덕	1
덕d	1
t黛	1
黛絲	1
絲黛	1
黛西	1
西u	1
mἐ	1
ἐπ	1
ðˈ	1
ˈj	1
jɵ	1
ɵs	1
ɪb	1
œː	1
ːɭ	1
ɭɪ	1
ŋi	1
lî	1
áľ	1
ľu	1
vň	1
pľ	1
óæ	1
tʼ	1
ʼk	1
tꮝ	1
ꮝꮟ	1
ꮟꮙ	1
ꮙꮿ	1
ꮿv	1
ññ	1
ñp	1
üü	1
ßf	1
иш	1
кf	1
ėl	1
lė	1
zū	1
kė	1
ių	1
šį	1
įf	1
tᕿ	1
ᕿᑭ	1
ᑭᖅ	1
ᖅᑖ	1
ᑖᓗ	1
ᓗᒃ	1
ᒃq	1
ǫy	1
ıì	1
sǫ	1
ǫm	1
kè	1
یگ	1
گب	1
تر	1
جف	1
سb	1
aа	1
яí	1
rë	1
ëv	1
ːz	1
dʒ	1
ʒə	1
ˈɑ	1
dɜ	1
ɜː	1
ˈɡ	1
ɡr	1
bʌ	1
ʌr	1
ʊe	1
vɑ	1
ɑn	1
ˈd	1
dɛ	1
ɛi	1
tქ	1
ლე	1
ბი	1
იk	1
